Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: 0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:41020002


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
41020002;1;01/02/1993;;1;1;838;535;655,714;4;12;1;1;1;;0;822;830;830;838;651;547;553;578;541;541;559;535;535;541;572;553;785;742;749;658;610;686;693;630;604;728;749;700;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
41020002;1;01/03/1993;;1;1;1620;433;735,548;3;26;1;1;1;;0;1050;1470;1620;1620;1320;928;792;749;800;785;770;756;637;591;770;591;578;584;565;541;547;529;559;529;499;433;433;439;439;439;439;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/04/1993;;1;1;763;421;486,533;15;3;1;1;1;;0;523;433;421;421;433;584;505;433;439;433;445;439;547;742;763;475;451;445;505;475;445;469;445;457;451;457;421;517;511;511;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
41020002;1;01/05/1993;;1;1;679;493;538,032;16;2;1;1;1;;0;499;493;499;505;511;511;511;511;517;511;505;511;511;529;630;679;679;679;591;505;604;565;505;511;511;517;523;511;511;505;529;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/06/1993;;1;1;529;391;439,8;30;25;1;1;1;;0;517;517;433;451;427;421;433;433;421;427;433;421;421;439;439;427;439;451;445;445;487;421;409;427;391;427;421;421;421;529;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
41020002;1;01/07/1993;;1;1;665;415;525,645;12;4;1;1;1;;0;427;421;421;415;433;475;598;637;651;651;658;665;658;658;644;624;591;481;469;463;457;487;487;469;487;475;493;487;475;475;463;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/08/1993;;1;1;547;445;478,29;31;29;1;1;1;;0;481;481;487;505;511;511;475;481;529;463;469;475;511;469;451;469;469;475;469;463;475;457;463;451;463;487;463;475;445;457;547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/09/1993;;1;1;756;475;535,933;29;4;1;1;1;;0;535;535;535;475;481;523;547;511;487;517;529;529;523;529;505;523;535;535;505;511;553;541;523;523;493;481;535;547;756;756;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
41020002;1;01/10/1993;;1;1;785;553;696,452;14;26;1;1;1;;0;770;770;763;735;714;778;770;770;770;770;735;778;778;785;778;778;763;770;763;624;637;658;572;584;565;553;572;572;559;572;584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/11/1993;;1;1;735;535;629,267;3;30;1;1;1;;0;578;721;735;700;714;707;584;584;591;584;591;598;591;584;591;624;707;714;728;721;721;591;572;598;584;584;584;584;578;535;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
41020002;1;01/12/1993;;1;1;700;330;539,355;7;31;1;1;1;;0;535;535;523;523;529;547;700;679;672;572;547;535;535;541;535;541;529;481;523;529;529;523;505;469;572;693;644;505;499;340;330;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/01/1994;;1;1;2970;322;2024,129;15;2;1;1;1;;0;330;322;330;330;875;1380;1850;2140;2440;2620;2620;2620;2800;2960;2970;2940;2920;2950;2920;2900;2880;2860;2860;2840;2600;2250;1800;1240;822;686;693;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/02/1994;;1;1;735;397;536,643;20;22;1;1;1;;0;672;658;658;658;658;658;651;658;517;445;445;511;517;517;511;511;511;565;644;735;457;397;403;409;409;415;403;433;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
41020002;1;01/03/1994;;1;1;707;403;538,968;9;3;1;1;1;;0;433;421;403;409;445;457;439;672;707;679;672;665;651;651;665;672;624;672;433;439;439;433;598;591;630;409;415;559;481;469;475;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/04/1994;;1;1;591;427;489,567;15;21;1;1;1;;0;457;457;457;493;505;463;463;481;433;457;463;451;553;584;591;584;584;469;463;469;427;451;451;445;451;493;517;523;517;535;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
41020002;1;01/05/1994;;1;1;665;445;568,29;14;17;1;1;1;;0;535;535;487;451;493;469;511;511;511;547;644;658;658;665;451;451;445;598;658;665;665;665;658;559;505;499;547;637;637;651;651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/06/1994;;1;1;658;439;526,833;8;13;1;1;1;;0;651;651;598;517;529;523;572;658;651;651;610;463;439;445;439;445;457;457;451;451;457;541;637;439;505;451;505;572;565;475;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
41020002;1;01/07/1994;;1;1;763;463;564,839;29;4;1;1;1;;0;481;469;481;463;517;511;547;499;505;517;517;523;637;679;672;559;517;535;565;529;529;553;535;535;523;535;679;742;763;735;658;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/08/1994;;1;1;630;493;549,226;31;12;1;1;1;;0;547;541;541;541;541;535;541;535;547;535;547;493;547;547;610;553;553;547;541;541;541;553;547;559;541;541;547;547;559;578;630;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/09/1994;;1;1;679;541;596,5;2;8;1;1;1;;0;644;679;630;559;630;559;547;541;578;559;559;604;624;658;624;644;617;541;617;604;604;604;553;644;553;591;547;559;578;644;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
41020002;1;01/10/1994;;1;1;742;505;605,839;24;9;1;1;1;;0;624;547;523;651;547;624;617;529;505;651;658;658;651;651;584;604;584;559;559;624;617;672;617;742;565;547;610;630;644;529;658;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/11/1994;;1;1;792;475;651,467;10;27;1;1;1;;0;665;578;630;679;553;547;763;721;763;792;770;770;624;630;624;665;714;630;604;535;578;604;584;598;584;763;475;721;617;763;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
41020002;1;01/12/1994;;1;1;912;326;646,161;31;18;1;1;1;;0;749;770;559;463;700;778;778;763;721;572;439;584;778;679;610;598;365;326;529;742;770;845;714;463;415;665;637;700;651;756;912;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/01/1995;;1;1;936;451;654,097;2;22;1;1;1;;0;808;936;707;749;742;742;749;742;749;749;742;742;756;778;778;770;584;499;584;749;572;451;541;565;487;499;511;499;511;505;481;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/02/1995;;1;1;591;457;500,429;21;15;1;1;1;;0;572;553;505;529;487;565;487;493;481;481;469;475;475;463;457;493;535;457;457;475;591;505;584;511;493;475;475;469;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
41020002;1;01/03/1995;;1;1;742;493;538,194;3;1;1;1;1;;0;493;547;742;742;651;505;553;529;529;572;505;499;535;523;505;535;511;505;499;499;529;511;523;535;493;511;541;499;523;511;529;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/04/1995;;1;1;;;;;;0;0;0;;0;517;523;529;535;547;535;547;529;529;535;535;541;535;517;529;529;535;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
41020002;1;01/05/1995;;1;1;532;460;502,194;20;30;1;1;1;;0;502;508;508;490;508;490;502;490;496;508;502;496;502;502;496;508;520;514;526;532;520;520;496;490;478;502;502;490;502;460;508;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/06/1995;;1;1;636;472;555,667;22;11;1;1;1;;0;532;545;526;508;580;587;484;502;514;514;472;601;587;629;526;559;514;526;566;538;608;636;629;526;484;580;615;622;580;580;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
41020002;1;01/07/1995;;1;1;699;526;616,645;10;13;1;1;1;;0;615;615;629;608;615;650;643;657;657;699;692;573;526;601;615;594;601;608;601;615;601;608;601;601;615;608;615;622;629;587;615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/08/1995;;1;1;650;454;572,323;24;27;1;1;1;;0;615;608;552;636;526;478;573;580;636;566;615;545;466;559;538;636;636;608;496;502;566;559;601;650;608;466;454;573;622;650;622;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/09/1995;;1;1;671;472;617,767;6;9;1;1;1;;0;657;636;580;629;643;671;508;566;472;587;650;664;657;657;664;650;532;587;664;657;636;650;671;508;643;657;657;664;608;508;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
41020002;1;01/10/1995;;1;1;587;431;529,355;28;21;1;1;1;;0;538;559;580;508;526;502;514;478;532;573;573;566;573;545;460;566;566;552;552;538;431;443;490;502;552;502;520;587;566;520;496;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/11/1995;;1;1;727;508;644,5;30;1;1;1;1;;0;508;545;559;526;538;520;545;587;615;685;699;657;671;699;678;692;685;699;692;685;692;713;713;713;706;594;566;713;713;727;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
41020002;1;01/12/1995;;1;1;924;484;740,613;16;24;1;1;1;;0;720;720;664;720;727;748;636;657;756;720;756;852;828;796;900;924;780;892;820;852;812;828;587;484;692;720;699;526;559;764;820;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/01/1996;;1;1;852;538;741,032;8;2;1;1;1;;0;828;538;657;643;699;780;828;852;844;796;545;664;664;720;812;772;796;796;796;796;796;788;685;772;772;780;804;820;608;685;636;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/02/1996;;1;1;699;419;525,31;11;14;1;1;1;;0;514;478;490;496;484;484;552;514;484;526;699;699;664;419;425;508;508;520;502;484;526;502;496;472;466;484;566;615;657;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
41020002;1;01/03/1996;;1;1;629;454;516,806;29;20;1;1;1;;0;622;559;472;496;496;466;545;502;566;538;478;496;496;496;466;484;460;490;490;454;484;520;460;490;496;466;587;615;629;615;587;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/04/1996;;1;1;685;545;609,167;10;26;1;1;1;;0;615;608;608;594;615;629;608;622;622;685;685;671;622;622;608;608;566;566;594;566;594;580;594;608;622;545;601;608;608;601;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
41020002;1;01/05/1996;;1;1;804;502;641,129;31;21;1;1;1;;0;622;601;615;587;615;615;780;796;741;587;650;643;636;573;552;622;720;741;734;678;502;508;502;508;508;502;629;720;788;796;804;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/06/1996;;1;1;820;538;641,367;18;2;1;1;1;;0;788;538;601;629;636;601;671;671;545;664;615;650;643;608;629;601;713;820;706;657;650;636;678;580;608;538;559;538;734;734;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
41020002;1;01/07/1996;;1;1;812;478;648,677;23;14;1;1;1;;0;741;748;545;699;748;756;748;748;657;636;587;508;508;478;502;580;615;636;713;788;748;748;812;685;615;587;526;514;532;629;772;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/08/1996;;1;1;764;552;681,452;1;31;1;1;1;;0;764;692;636;636;678;706;692;685;720;692;685;720;692;727;685;699;643;671;720;692;636;713;699;678;678;692;664;671;678;629;552;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/09/1996;;1;1;788;559;679,833;18;1;1;1;1;;0;559;741;678;685;671;678;636;622;756;720;706;685;685;566;559;727;699;788;678;713;678;629;734;713;678;678;706;664;685;678;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
41020002;1;01/10/1996;;1;1;780;608;700,032;25;13;1;1;1;;0;764;692;657;699;685;671;685;678;685;706;692;622;608;764;727;699;685;685;720;692;699;699;720;772;780;713;650;678;734;720;720;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/11/1996;;1;1;788;608;705,233;18;3;1;1;1;;0;692;671;608;678;727;720;741;713;664;734;692;756;727;756;748;720;692;788;764;741;756;764;650;636;664;636;664;657;650;748;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
41020002;1;01/12/1996;;1;1;804;538;685,323;10;29;1;1;1;;0;643;678;678;720;727;796;720;622;734;804;748;741;657;664;594;706;706;748;734;629;657;622;664;780;580;720;650;629;538;685;671;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/01/1997;;1;1;2220;404;1384,452;28;6;1;1;1;;0;559;538;496;484;409;404;566;502;720;713;573;431;699;844;1310;1810;2180;1980;1880;2130;2180;2160;2170;2190;2140;1990;2030;2220;2180;2220;2210;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/02/1997;;1;1;1680;396;669,393;1;12;1;1;1;;0;1680;1100;781;659;578;686;693;512;538;552;440;396;572;420;572;836;761;720;639;802;768;645;512;686;612;618;545;420;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
41020002;1;01/03/1997;;1;1;768;435;626,452;26;28;1;1;1;;0;605;461;445;618;645;605;693;706;645;727;639;598;598;645;761;761;632;639;605;639;598;652;538;645;672;768;734;435;474;558;679;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/04/1997;;1;1;1590;538;738,8;8;14;1;1;1;;0;645;727;666;747;706;774;1140;1590;1040;747;781;761;768;538;598;578;612;700;592;612;572;598;652;720;774;700;645;754;768;659;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
41020002;1;01/05/1997;;1;1;768;480;595,323;6;18;1;1;1;;0;545;720;700;572;679;768;693;700;578;552;518;625;645;598;632;592;572;480;565;565;565;572;679;531;486;598;578;505;612;505;525;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/06/1997;;1;1;720;461;592,233;17;1;1;1;1;;0;461;592;572;572;552;578;578;486;639;693;625;592;618;565;625;693;720;572;605;578;572;531;686;572;592;558;598;612;538;592;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
41020002;1;01/07/1997;;1;1;;;;;;0;0;0;;0;686;788;774;666;625;598;713;795;740;774;672;802;774;754;774;802;802;809;802;781;809;816;822;816;816;816;652;618;;505;518;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/08/1997;;1;1;850;598;777,161;22;16;1;1;1;;0;809;802;781;802;727;768;754;836;836;816;809;774;768;693;700;598;612;740;802;843;788;850;816;829;816;686;781;768;795;843;850;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/09/1997;;1;1;885;592;819,6;18;14;1;1;1;;0;809;857;843;795;802;871;864;857;822;843;850;878;612;592;850;843;829;885;822;836;843;864;857;843;878;878;754;632;822;857;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
41020002;1;01/10/1997;;1;1;942;618;837,097;28;19;1;1;1;;0;857;885;871;871;871;816;878;843;921;822;829;768;907;878;788;788;747;727;618;672;672;781;843;816;892;928;907;942;935;942;935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/11/1997;;1;1;957;531;772,467;11;26;1;1;1;;0;747;921;935;935;935;900;942;747;795;900;957;935;928;942;857;795;942;618;578;625;632;612;598;713;740;531;585;612;605;612;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
41020002;1;01/12/1997;;1;1;774;410;528,742;29;5;1;1;1;;0;598;686;565;525;410;486;578;618;612;518;493;435;450;499;474;531;468;538;505;430;440;468;474;474;474;445;445;538;774;666;774;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/01/1998;;1;1;907;612;766,452;26;2;1;1;1;;0;652;612;632;761;885;816;843;843;781;700;706;774;809;836;700;740;666;740;700;734;734;679;700;720;900;907;900;864;761;822;843;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/02/1998;;1;1;864;652;732,071;24;8;1;1;1;;0;686;795;857;713;727;734;693;652;713;727;734;700;720;727;679;734;740;734;652;713;659;761;829;864;857;672;747;679;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
41020002;1;01/03/1998;;1;1;864;480;733,839;12;8;1;1;1;;0;538;625;666;700;747;781;822;480;761;740;857;864;829;857;720;857;747;659;672;768;802;836;836;836;672;734;734;605;639;652;713;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/04/1998;;1;1;829;612;705,6;15;16;1;1;1;;0;734;700;632;679;645;652;666;795;822;747;795;720;727;761;829;612;720;639;727;659;713;672;700;672;659;693;686;734;706;672;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
41020002;1;01/05/1998;;1;1;871;592;714,097;5;18;1;1;1;;0;713;706;632;850;871;652;632;612;693;659;727;864;850;871;822;747;666;592;720;652;645;645;672;727;706;700;713;706;706;693;693;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/06/1998;;1;1;914;474;684,067;19;16;1;1;1;;0;598;565;652;659;679;605;585;871;892;829;864;720;639;659;652;474;474;585;914;645;652;632;518;645;900;892;499;885;652;686;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
41020002;1;01/10/1998;;1;1;878;505;637,774;7;31;1;1;1;;0;605;632;552;565;686;686;878;857;639;578;605;625;605;585;639;639;598;672;700;659;612;585;558;572;639;747;672;659;531;686;505;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/11/1998;;1;1;693;474;552,967;18;9;1;1;1;;0;505;518;531;505;545;512;505;518;474;505;493;505;531;518;505;518;552;693;585;625;585;552;572;639;552;686;585;605;585;585;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
41020002;1;01/12/1998;;1;1;892;420;610,935;9;23;1;1;1;;0;552;552;572;625;531;486;700;740;892;878;652;836;781;632;493;558;545;686;585;558;538;740;420;499;585;545;558;545;565;545;545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/01/1999;;1;1;;;;;;0;0;0;;0;566;559;552;546;559;572;546;533;514;514;508;508;502;502;508;520;526;520;540;526;514;520;514;533;514;514;526;526;526;533;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/02/1999;;1;1;;;;;;0;0;0;;0;533;;526;;546;;533;533;496;455;490;546;533;572;546;566;478;466;490;484;466;472;478;466;490;466;514;484;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
41020002;1;01/03/1999;;1;1;;;;;;0;0;0;;0;720;;;316;326;379;406;422;406;321;390;352;352;374;368;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/05/1999;;1;1;;;;;;0;0;0;;0;;;;;;625;578;598;490;559;612;618;605;632;625;502;612;618;652;740;740;618;490;645;612;625;618;625;484;484;618;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/06/1999;;1;1;761;478;614,933;30;27;1;1;1;;0;639;625;490;639;625;585;686;700;632;652;632;618;490;625;625;625;625;625;645;490;632;566;632;632;625;605;478;612;632;761;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
41020002;1;01/07/1999;;1;1;761;484;642,516;15;4;1;1;1;;0;747;740;618;484;666;639;666;639;659;540;585;706;706;740;761;598;652;496;652;645;652;666;639;578;605;639;632;639;632;645;652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/08/1999;;1;1;795;533;639,645;26;29;1;1;1;;0;578;652;652;632;645;672;645;592;632;679;679;659;679;666;578;639;645;679;625;625;585;572;612;632;679;795;672;618;533;639;639;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/09/1999;;1;1;666;478;535,867;2;24;1;1;1;;0;625;666;632;484;526;496;533;540;533;559;520;533;572;552;546;540;540;540;540;484;490;484;645;478;478;502;508;514;502;514;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
41020002;1;01/10/1999;;1;1;526;401;479,065;13;28;1;1;1;;0;502;514;508;508;514;514;514;514;514;514;514;520;526;520;514;514;472;444;455;444;433;444;438;438;438;438;417;401;433;460;472;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/11/1999;;1;1;520;357;448,433;27;9;1;1;1;;0;460;460;472;478;466;460;449;428;357;357;357;496;496;502;502;478;417;422;422;438;433;422;422;417;417;411;520;508;514;472;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
41020002;1;01/12/1999;;1;1;;;;;;0;0;0;;0;618;449;449;455;221;639;618;639;693;686;578;;686;652;;;672;666;411;700;935;679;666;444;422;417;411;438;433;417;428;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/01/2000;;1;1;632;411;429,161;23;12;1;1;1;;0;422;433;417;433;422;417;422;433;417;428;417;411;428;422;422;417;417;422;422;428;422;428;632;433;428;411;422;417;422;417;422;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41020002;1;01/02/2000;;1;1;578;401;471,034;12;20;1;1;1;;0;422;422;422;460;508;484;478;496;502;508;455;578;472;472;455;466;472;472;449;401;449;466;460;502;508;460;417;502;502;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
